id,app_name,version,userid,date,rating,title,text,has_information_giving,has_information_seeking,has_feature_request,has_bug_report,sentiment_score
3191,video_beta,,Mohammed Khaled,,0,,Hello I am new,0,0,0,0,0
3192,video_beta,,,,0,,Super sony!,0,0,0,0,0
3193,video_beta,,Mehdi Moujahid,,0,,MDR!,0,0,0,0,0
3196,video_beta,,Lakshminarasimhan Sundarrajan,,0,,"Hi, I am not able to have the updated app.. I dont get it on whatsnew. Can i have the apk?",0,1,0,0,0
3197,video_beta,,Prasad Daki,,0,,"Can the Video app have support for DivX , DTS and AC3 decoders? Missing features...",0,1,1,0,0
3198,video_beta,,M.TOLGA AKGL,,0,,"I think more should be supported video format. Mx player holding so. It should be improved subtitle support(.sub,.srt etc.). and audio codecs should be able to be added. formats such as AC3 should be supported. They would be amazed if anyone application.",0,0,1,0,0
3199,video_beta,,Martin Mrmus,,0,,Hi. I have two questions  whats new in todays  update (beta or non-beta?) ? why is video app pushed by google play and whats new too? Whats new version is  (installed) but google play version is . Can you unite update channel?,0,1,0,0,0
3200,video_beta,,Akshay Patil,,0,,"If video beta is not compatible with xperia phones having kitkat (Z, ZL, ZR) then what is the use of being tester here..",1,0,0,1,0
3201,video_beta,,Rene Bravo,,0,,I bought a movie on my ps4 but Im unable to watch it on my z3v. Video is activated on my phone. What am I doing wrong?,0,1,0,0,0
3202,video_beta,,Danny Piper (Dan A.!),,0,,Im excited,0,0,0,0,0
3203,video_beta,,Haris Xperia,2015-11-13,0,,"Hi Sony Video Beta Team  Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,1,0,0
3204,video_beta,,Shuvro Mojumder (Nero White),2015-11-10,0,,Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video,0,0,1,1,0
3205,video_beta,,Guilherme G. Almeida,2015-11-07,0,,It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).,0,0,1,0,0
3206,video_beta,,Umesh soni,2015-11-07,0,,Please. Add this button.,0,0,1,0,0
3207,video_beta,,Mohd Hilman,2015-11-04,0,,Pls add option to choose theme . Light and dark theme,0,0,1,0,0
3208,video_beta,,Rudy Tantono,2015-11-04,0,,"Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,1,0,0
3209,video_beta,,Rajan Raj,2015-11-02,0,,Add aspect ratio options for play back and please cover all damn video formats.,0,0,1,0,0
3210,video_beta,,raffy manalaysay,2015-10-30,0,,quick play button for the last video or movie played,0,0,1,0,0
3211,video_beta,,Guilherme G. Almeida,2015-11-04,0,,"It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,1,0,0
3212,video_beta,,Ismail Mabruk,2015-10-30,0,,I would kindly suggest. U bring back the play back at the top of the app. Showing a preview.. It used to look cool. Now at the top no it only displays previous played videos. Shuffling as if its an album. Quite disappointed,0,0,1,0,0
3213,video_beta,,Haris Xperia,,0,,"Hi Sony Video Beta Team Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,1,0,0
3214,video_beta,,Guilherme G. Almeida,,0,,It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).,0,0,1,0,0
3215,video_beta,,Mohd Hilman,,0,,Pls add option to choose theme . Light and dark theme,0,0,1,0,0
3216,video_beta,,Rudy Tantono,,0,,"Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,1,0,0
3217,video_beta,,raffy manalaysay,,0,,quick play button for the last video or movie played,0,0,1,0,0
3218,video_beta,,Haris Xperia,,0,,Play Or Pause face detection just like both China Mobile Phone,0,0,1,0,0
3219,video_beta,,denisdenyjamny,,0,,"Please Sony, Ive got trouble with videos not sorting into files. When I go into file commander there I see all the files with videos sorted to categories, but when I go into video app there it is under file camera (fotoapart in Czech) eventho I downloaded some of them from the Internet. Please help me with this, its annoying. Thank you.",0,0,0,1,-1
3220,video_beta,,Haris Xperia,,0,,Need it built-in brightness Control Option,0,0,1,0,0
3221,video_beta,,raffy manalaysay,,0,,How about a lock button like on the vlc video player.,0,1,1,0,0
3222,video_beta,,Nestor Rolon,,0,,"Add a share option from the pop up menu in main screen, it saves up time and there is no need to open the video.",1,0,1,0,0
3223,video_beta,,Shuvro Mojumder (Nero White),,0,,Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video,0,0,1,0,0
3224,video_beta,,Umesh soni,,0,,Please. Add this button.,0,0,1,0,0
3225,video_beta,,Guilherme G. Almeida,,0,,"It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,1,1,0,0
3226,video_beta,,Rajan Raj,,0,,Add aspect ratio options for play back and please cover all damn video formats.,0,0,1,0,0
3227,video_beta,,Ismail Mabruk,,0,,I would kindly suggest. U bring back the play back at the top of the app. Showing a preview It used to look cool. Now at the top no it only displays previous played videos. Shuffling as if its an album. Quite disappointed,0,0,1,0,-1
3228,video_beta,,Raymond De Guzman,,0,,"I hope that, like in Album app, the hide option will be made available one day.And also, please bring back the preview of the latest played video on the header of the main screen just like before.",0,0,1,0,0
3229,video_beta,,Richard F.,,0,,Please add shuffle on next release. I know you can do it team. Thanks.,0,0,1,0,0
3230,video_beta,,Josip Bartulovic,,0,,Do you intend to add gesture controls for brightness/sound/fast-forward/backward?The app is pretty far behind the competition becase of that.,0,1,0,0,-1
3231,video_beta,,Haris Xperia,,0,,Please added scene capture button,0,0,1,0,0
3232,video_beta,,Zuhaib Adil,,0,,please add swipe to forward and black theme switch option,0,0,1,0,0
3233,video_beta,,Min Wai Tun,,0,,I am Xperia crazy.,0,0,0,0,1
3241,video_beta,,Vickie Jones,,0,,Happy to join,0,0,0,0,0
3243,video_beta,,Daniel Eissler SirRobin,,0,,Please ,0,0,0,0,0
3244,video_beta,,Sony Video Team,,0,,The first beta release of Video app will be available on eleventh May.Please join this community !,0,0,0,0,0
3248,video_beta,,Enrique Bilamos,,0,,"Sony, loving",0,0,0,0,0
3252,video_beta,,Mehdi Moujahid,,0,,Hi ! I buy a sony xperia sp but I noticed that he is very slow when I put him in charge it takes around two hours fifteen minutes. is it normal ? And thak you for your help,0,1,0,1,0
3253,video_beta,,Himalaya Dave,,0,,This feature should also be there,0,0,0,0,0
3254,video_beta,,Sony Video Team,,0,,"We are going to start Video Beta testing from W26.Video. beta is available for Sony Xperia devices of not only Android version and later but also Android version .However, there is some limitations on Sony Xperia devices of Android version  and Here is limitation items of Video  beta version on Sony Xperia devices of Android version  and  PS Video feature is not available. You cannot download and watch PS Video purchased contents. Odekake playback in Japanese specific feature is not stable.If you are a heavy user of PS Video service and Odekake feature, please pay attention.When you want to use PS Video service and Odekake feature again, please uninstall Video beta once.Of course, you can try all features on Sony Xperia devices of Android version and later.Please wait a little more until Video beta is ready.",0,0,0,1,0
3255,video_beta,,Haris Xperia,2015-11-13,0,,"Hi Sony Video Beta Team  Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,1,0,0
3256,video_beta,,Shuvro Mojumder (Nero White),2015-11-10,0,,Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video,0,0,1,1,0
3257,video_beta,,Guilherme G. Almeida,2015-11-07,0,,It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).,0,0,1,0,0
3258,video_beta,,Umesh soni,2015-11-07,0,,Please. Add this button.,0,0,1,0,0
3259,video_beta,,Mohd Hilman,2015-11-04,0,,Pls add option to choose theme . Light and dark theme,0,0,1,0,0
3260,video_beta,,Rudy Tantono,2015-11-04,0,,"Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,1,0,0
3261,video_beta,,Rajan Raj,2015-11-02,0,,Add aspect ratio options for play back and please cover all damn video formats.,0,0,1,0,0
3262,video_beta,,raffy manalaysay,2015-10-30,0,,quick play button for the last video or movie played,0,0,1,0,0
3263,video_beta,,Guilherme G. Almeida,2015-11-04,0,,"It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,1,0,0
3264,video_beta,,Ismail Mabruk,2015-10-30,0,,I would kindly suggest U bring back the play back at the top of the app Showing a preview It used to look cool Now at the top no it only displays previous played videos Shuffling as if its an album Quite disappointed,0,0,1,0,0
3265,video_beta,,Mohd Hilman,,0,,Pls add option to choose theme . Light and dark theme,0,0,1,0,0
3266,video_beta,,Rudy Tantono,,0,,"Plase add  mark feature  when we long press videos,so we can delete mupltiple videos",0,0,1,0,0
3267,video_beta,,raffy manalaysay,,0,,quick play button for the last video or movie played,0,0,1,0,0
3268,video_beta,,Haris Xperia,,0,,Play Or Pause face detection just like both China Mobile Phone,0,0,1,0,0
3269,video_beta,,denisdenyjamny,,0,,"Please Sony, Ive got trouble with videos not sorting into files. When I go into file commander there I see all the files with videos sorted to categories, but when I go into video app there it is under file camera (fotoapart in Czech) eventho I downloaded some of them from the Internet. Please help me with this, its annoying. Thank you.",0,0,0,1,-1
3270,video_beta,,Haris Xperia,,0,,Need it built in brightness Control Option,0,0,1,0,0
3271,video_beta,,raffy manalaysay,,0,,How about a lock button like on the vlc video player.,0,1,1,0,0
3272,video_beta,,Nestor Rolon,,0,,"Add a share option from the pop up menu in main screen, it saves up time and there is no need to open the video.",0,0,1,0,0
3273,video_beta,,Raiza Rahman,,0,,It will be good if it can change the video thumbnail,0,0,1,0,0
3274,video_beta,,Rudy Tantono,,0,,Suggest: add touch block feature,0,0,1,0,0
3275,video_beta,,Fadi Obaya,,0,,Ability to set the brightness while watching video from the player buttons panel.,0,0,1,0,0
3277,video_beta,,Dan J,,0,,"Thanks for rotation option within the app. Now  Please support mkv format which is one of the most popular video formats. And if possible gesture controls for FF and rewind, voice and brightness. Then this would be the best video app. Thank you very much.",0,0,1,0,1
